"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'exec' (exec-use).
Call to 'exec' (wp-command-execution-audit).","/lang/security/exec-use.php","7","1","7","14"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'passthru' (exec-use).
Call to 'passthru' (wp-command-execution-audit).","/lang/security/exec-use.php","10","1","10","21"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'proc_open' (exec-use).
Call to 'proc_open' (wp-command-execution-audit).","/lang/security/exec-use.php","13","9","13","48"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'popen' (exec-use).
Call to 'popen' (wp-command-execution-audit).","/lang/security/exec-use.php","16","11","16","33"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'shell_exec' (exec-use).
Call to 'shell_exec' (wp-command-execution-audit).","/lang/security/exec-use.php","19","11","19","33"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'system' (exec-use).
Call to 'system' (wp-command-execution-audit).","/lang/security/exec-use.php","22","11","22","38"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'ftp_connect' (ftp-use).","/lang/security/ftp-use.php","4","12","4","35"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'pcntl_exec' (exec-use).","/lang/security/exec-use.php","25","1","25","17"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'ftp_login' (ftp-use).","/lang/security/ftp-use.php","7","17","7","67"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","6","1","6","20"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","9","1","9","23"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","12","1","12","25"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","15","1","15","28"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","18","1","18","20"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","21","1","21","23"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","24","1","24","25"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","27","1","27","28"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","30","1","30","30"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","33","1","33","33"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","39","1","39","42"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","42","1","42","50"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/lang/security/file-inclusion.php","46","1","46","17"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'fread' (wp-file-download-audit).
Call to 'fread' (wp-file-inclusion-audit).","/lang/security/base-convert-loses-precision.php","77","49","77","60"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'system' (exec-use).
Call to 'system' (wp-command-execution-audit).","/lang/security/injection/tainted-exec.php","6","1","6","23"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'system' (exec-use).
Call to 'system' (wp-command-execution-audit).","/lang/security/injection/tainted-exec.php","10","1","10","21"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file' (wp-file-download-audit).","/lang/security/injection/tainted-filename.php","8","1","8","14"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'proc_open' (exec-use).
Call to 'proc_open' (wp-command-execution-audit).","/lang/security/injection/tainted-exec.php","16","6","16","53"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'proc_open' (exec-use).
Call to 'proc_open' (wp-command-execution-audit).","/lang/security/injection/tainted-exec.php","20","6","20","56"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file' (wp-file-download-audit).","/lang/security/injection/tainted-filename.php","14","1","14","23"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file' (wp-file-download-audit).","/lang/security/injection/tainted-filename.php","18","1","18","24"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'mcrypt_create_iv' (mcrypt-use).","/lang/security/mcrypt-use.php","7","1","7","39"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'mdecrypt_generic' (mcrypt-use).","/lang/security/mcrypt-use.php","10","1","10","27"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'phpinfo' (phpinfo-use).","/lang/security/phpinfo-use.php","4","6","4","14"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'exec' (exec-use).
Call to 'exec' (wp-command-execution-audit).","/lang/security/tainted-exec.php","5","1","5","37"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'shell_exec' (exec-use).
Call to 'shell_exec' (wp-command-execution-audit).","/lang/security/tainted-exec.php","10","18","10","70"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'system' (exec-use).
Call to 'system' (wp-command-execution-audit).","/lang/security/tainted-exec.php","16","1","16","12"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file_get_contents' (wp-file-download-audit).","/lang/security/tainted-exec.php","21","34","21","82"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'fopen' (wp-file-download-audit).","/lang/security/php-ssrf.php","30","17","30","33"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'exec' (exec-use).
Call to 'exec' (wp-command-execution-audit).","/lang/security/tainted-exec.php","28","1","28","14"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unlink' (unlink-use).
Call to 'unlink' (wp-file-manipulation-audit).","/lang/security/unlink-use.php","5","1","5","37"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'fopen' (wp-file-download-audit).","/lang/security/php-ssrf.php","35","17","35","40"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unlink' (unlink-use).
Call to 'unlink' (wp-file-manipulation-audit).","/lang/security/unlink-use.php","8","1","8","30"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file_get_contents' (wp-file-download-audit).","/lang/security/php-ssrf.php","41","17","41","39"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file_get_contents' (wp-file-download-audit).","/lang/security/php-ssrf.php","46","17","46","46"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'popen' (exec-use).
Call to 'popen' (wp-command-execution-audit).","/lang/security/tainted-exec.php","37","8","37","23"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unserialize' (unserialize-use).
Call to 'unserialize' (wp-php-object-injection-audit).","/lang/security/unserialize-use.php","5","11","5","28"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file_get_contents' (wp-file-download-audit).","/lang/security/php-ssrf.php","51","17","51","46"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unserialize' (unserialize-use).
Call to 'unserialize' (wp-php-object-injection-audit).","/lang/security/unserialize-use.php","8","12","8","60"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'fopen' (wp-file-download-audit).","/lang/security/php-ssrf.php","57","17","57","44"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","19","7","19","32"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","24","7","24","32"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Permissive CORS wildcard origin (symfony-permissive-cors).","/symfony/security/audit/symfony-permissive-cors.php","7","57","7","92"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","31","7","31","32"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'add_action' (wp-ajax-no-auth-and-auth-hooks-audit).","/wordpress-plugins/security/audit/wp-ajax-no-auth-and-auth-hooks-audit.php","4","1","4","50"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'add_action' (wp-ajax-no-auth-and-auth-hooks-audit).","/wordpress-plugins/security/audit/wp-ajax-no-auth-and-auth-hooks-audit.php","7","1","7","54"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'add_action' (wp-ajax-no-auth-and-auth-hooks-audit).","/wordpress-plugins/security/audit/wp-ajax-no-auth-and-auth-hooks-audit.php","10","1","10","52"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Permissive CORS wildcard origin (symfony-permissive-cors).","/symfony/security/audit/symfony-permissive-cors.php","10","62","10","97"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Permissive CORS wildcard origin (symfony-permissive-cors).","/symfony/security/audit/symfony-permissive-cors.php","13","62","13","97"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Permissive CORS wildcard origin (symfony-permissive-cors).","/symfony/security/audit/symfony-permissive-cors.php","16","60","16","95"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'is_admin' (wp-authorisation-checks-audit).","/wordpress-plugins/security/audit/wp-authorisation-checks-audit.php","4","6","4","15"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'is_user_logged_in' (wp-authorisation-checks-audit).","/wordpress-plugins/security/audit/wp-authorisation-checks-audit.php","8","8","8","26"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'current_user_can' (wp-authorisation-checks-audit).","/wordpress-plugins/security/audit/wp-authorisation-checks-audit.php","11","8","11","46"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","55","54","55","79"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Permissive CORS wildcard origin (symfony-permissive-cors).","/symfony/security/audit/symfony-permissive-cors.php","25","1","25","67"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","58","80","58","105"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'eval' (eval-use).
Call to 'eval' (wp-code-execution-audit).","/wordpress-plugins/security/audit/wp-code-execution-audit.php","4","17","4","56"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","62","54","62","85"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'call_user_func' (wp-code-execution-audit).","/wordpress-plugins/security/audit/wp-code-execution-audit.php","7","8","7","36"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","65","49","65","74"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'exec' (exec-use).
Call to 'exec' (wp-command-execution-audit).","/wordpress-plugins/security/audit/wp-command-execution-audit.php","4","1","4","30"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'shell_exec' (exec-use).
Call to 'shell_exec' (wp-command-execution-audit).","/wordpress-plugins/security/audit/wp-command-execution-audit.php","7","11","7","30"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","88","7","88","32"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","93","7","93","32"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","CSRF protection disabled (symfony-csrf-protection-disabled).","/symfony/security/audit/symfony-csrf-protection-disabled.php","99","7","99","32"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'check_ajax_referer' (wp-csrf-audit).","/wordpress-plugins/security/audit/wp-csrf-audit.php","4","1","4","53"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file_get_contents' (wp-file-download-audit).","/wordpress-plugins/security/audit/wp-file-download-audit.php","4","9","4","42"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'check_ajax_referer' (wp-csrf-audit).","/wordpress-plugins/security/audit/wp-csrf-audit.php","7","1","7","52"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'readfile' (wp-file-download-audit).","/wordpress-plugins/security/audit/wp-file-download-audit.php","7","1","7","19"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'check_ajax_referer' (wp-csrf-audit).","/wordpress-plugins/security/audit/wp-csrf-audit.php","11","1","11","46"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'file' (wp-file-download-audit).","/wordpress-plugins/security/audit/wp-file-download-audit.php","10","20","10","90"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/wordpress-plugins/security/audit/wp-file-inclusion-audit.php","4","1","4","16"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/wordpress-plugins/security/audit/wp-file-inclusion-audit.php","7","1","7","53"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'wp_delete_file' (wp-file-manipulation-audit).","/wordpress-plugins/security/audit/wp-file-manipulation-audit.php","4","1","4","28"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unlink' (unlink-use).
Call to 'unlink' (wp-file-manipulation-audit).","/wordpress-plugins/security/audit/wp-file-manipulation-audit.php","7","1","7","18"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/wordpress-plugins/security/audit/wp-file-inclusion-audit.php","10","1","10","33"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'wp_redirect' (wp-open-redirect-audit).","/wordpress-plugins/security/audit/wp-open-redirect-audit.php","6","1","6","18"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","File inclusion construct (wp-file-inclusion-audit).","/wordpress-plugins/security/audit/wp-file-inclusion-audit.php","13","1","13","37"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'fread' (wp-file-download-audit).
Call to 'fread' (wp-file-inclusion-audit).","/wordpress-plugins/security/audit/wp-file-inclusion-audit.php","16","26","16","69"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'fread' (wp-file-download-audit).
Call to 'fread' (wp-file-inclusion-audit).","/wordpress-plugins/security/audit/wp-file-inclusion-audit.php","19","18","19","62"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to method 'get_var' (wp-sql-injection-audit).","/wordpress-plugins/security/audit/wp-sql-injection-audit.php","4","11","4","133"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unserialize' (unserialize-use).
Call to 'unserialize' (wp-php-object-injection-audit).","/wordpress-plugins/security/audit/wp-php-object-injection-audit.php","4","12","4","45"
"Dangerous function use (semgrep-audit parity)","Flags calls to dangerous/audit-worthy built-in functions, mirroring semgrep's presence-based PHP audit rules (eval-use, phpinfo-use, wp-*-audit, ...).","warning","Call to 'unserialize' (unserialize-use).
Call to 'unserialize' (wp-php-object-injection-audit).","/wordpress-plugins/security/audit/wp-php-object-injection-audit.php","7","12","7","35"
